transit_timestamp,station_complex,ridership,latitude,longitude,date,tip_ET,opponent,day_type
2026-04-12 15:00:00,"34 St-Penn Station (1,2,3)",2344.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 15:00:00,"34 St-Penn Station (A,C,E)",2551.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 15:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3650.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 16:00:00,"34 St-Penn Station (1,2,3)",2538.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 16:00:00,"34 St-Penn Station (A,C,E)",2678.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 16:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3687.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 17:00:00,"34 St-Penn Station (1,2,3)",2599.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 17:00:00,"34 St-Penn Station (A,C,E)",2685.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 17:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3801.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 18:00:00,"34 St-Penn Station (1,2,3)",2585.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 18:00:00,"34 St-Penn Station (A,C,E)",2847.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 18:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3668.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 19:00:00,"34 St-Penn Station (1,2,3)",2257.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 19:00:00,"34 St-Penn Station (A,C,E)",2540.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 19:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3317.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 20:00:00,"34 St-Penn Station (1,2,3)",3852.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 20:00:00,"34 St-Penn Station (A,C,E)",3433.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 20:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3757.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 21:00:00,"34 St-Penn Station (1,2,3)",1943.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 21:00:00,"34 St-Penn Station (A,C,E)",2538.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 21:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2530.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 22:00:00,"34 St-Penn Station (1,2,3)",1721.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 22:00:00,"34 St-Penn Station (A,C,E)",2068.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 22:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2035.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 23:00:00,"34 St-Penn Station (1,2,3)",843.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 23:00:00,"34 St-Penn Station (A,C,E)",914.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 23:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1101.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-13 06:00:00,"34 St-Penn Station (1,2,3)",2327.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 06:00:00,"34 St-Penn Station (A,C,E)",1995.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 06:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1374.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 07:00:00,"34 St-Penn Station (1,2,3)",5592.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 07:00:00,"34 St-Penn Station (A,C,E)",4376.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 07:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2823.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 08:00:00,"34 St-Penn Station (1,2,3)",6872.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 08:00:00,"34 St-Penn Station (A,C,E)",6058.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 08:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4550.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 09:00:00,"34 St-Penn Station (1,2,3)",4524.0,40.750374,-73.99106,2026-04-13,,,No game
